shipment_id,origin,destination,distance_km,package_weight_kg,weather_severity,traffic_level,dispatch_hour,delay_hours,is_delayed
4191,Kolkata,New York,767,19.1,4,3,7,24.48087107137776,0
4192,Bangalore,Singapore,3274,14.39,4,3,6,81.7311652591851,0
4193,Kolkata,Frankfurt,4849,18.94,1,1,0,100.51970261511619,0
4194,Chennai,Dubai,5465,6.9,4,4,7,123.40748452844976,1
4195,Mumbai,Dubai,8625,7.16,3,1,23,171.68682548134038,1
4196,Kolkata,London,3959,16.39,1,2,16,84.32456933607344,0
4197,Chennai,Frankfurt,1489,21.81,4,1,10,39.387723196589995,0
4198,Chennai,London,1437,24.25,0,2,6,39.40783411099173,0
4199,Chennai,Dubai,7154,8.6,4,4,8,153.3205318504834,1
4200,Chennai,Singapore,7489,19.93,0,4,13,169.17054311692755,1
4201,Bangalore,New York,7842,21.3,0,1,4,161.62434158414493,1
4202,Chennai,Dubai,6523,15.62,4,1,17,130.86294061983097,1
4203,Bangalore,Frankfurt,2858,8.76,0,3,23,58.93400942957222,0
4204,Bangalore,Dubai,3845,15.52,2,2,22,91.0049958210841,0
4205,Chennai,Frankfurt,6860,14.65,1,3,12,150.916145714812,1
4206,Mumbai,Frankfurt,5316,15.2,4,3,4,118.41046740780251,1
4207,Chennai,Frankfurt,4243,15.52,2,4,7,96.60958851528926,0
4208,Chennai,London,7659,21.19,0,1,14,149.35694863137016,1
4209,Chennai,Singapore,1018,4.34,0,4,21,34.96721370117671,0
4210,Mumbai,Dubai,768,9.25,1,1,3,13.921164566127663,0
4211,Delhi,Singapore,5944,14.69,2,4,0,134.10370555561707,1
4212,Delhi,New York,5975,7.15,2,4,5,137.2602118433257,1
4213,Bangalore,Dubai,4685,24.46,4,4,23,107.94077777109754,1
4214,Bangalore,Singapore,5661,6.65,0,2,18,122.058056830611,1
4215,Mumbai,Singapore,4365,11.79,3,4,11,109.03819854012846,1
4216,Kolkata,New York,8511,21.95,4,2,6,181.5598439960537,1
4217,Delhi,Frankfurt,2835,2.09,4,4,12,69.82349091784027,0
4218,Bangalore,Dubai,4174,20.54,4,1,6,91.14573571224243,0
4219,Delhi,Dubai,5076,14.32,1,2,8,103.30506048663955,0
4220,Mumbai,New York,1000,0.89,1,1,0,19.67208103631563,0
4221,Mumbai,Frankfurt,8583,22.58,4,1,20,181.87203381912852,1
4222,Kolkata,Dubai,8794,1.08,3,1,23,181.56025088925358,1
4223,Kolkata,Dubai,6043,12.93,2,2,12,129.49784588425632,1
4224,Mumbai,Dubai,3246,1.32,2,3,18,66.47031925073715,0
4225,Bangalore,Frankfurt,3776,1.87,0,2,20,79.0569058740643,0
4226,Delhi,New York,3585,22.19,2,3,0,85.85058925045232,0
4227,Chennai,Dubai,6235,19.17,2,2,19,126.1053786151199,1
4228,Kolkata,Singapore,8296,5.0,3,4,20,178.50263207067277,1
4229,Chennai,Frankfurt,7113,15.55,2,3,18,141.98695344550794,1
4230,Bangalore,London,1827,19.89,3,4,17,42.51268988863413,0
4231,Kolkata,New York,8272,22.25,1,3,22,176.97830443839024,1
4232,Chennai,Singapore,4246,11.76,3,2,4,91.87357853343525,0
4233,Bangalore,Dubai,6184,22.45,1,2,2,138.2903643276927,1
4234,Delhi,London,3062,12.75,3,3,1,73.90221555212158,0
4235,Bangalore,New York,4663,17.24,4,4,21,109.91297832444663,1
4236,Kolkata,Frankfurt,3817,24.48,1,1,9,74.4575897505255,0
4237,Mumbai,London,2936,5.98,1,3,5,64.29447311577773,0
4238,Delhi,London,6269,4.3,2,3,18,130.71681908976194,1
4239,Chennai,Singapore,8999,8.62,1,4,16,184.15279130224707,1
4240,Kolkata,New York,6418,4.19,3,1,18,138.17946563048068,1
4241,Mumbai,Singapore,1589,7.18,4,3,12,48.1025793288434,0
4242,Bangalore,Singapore,5055,18.6,4,1,16,111.09468597083725,1
4243,Mumbai,Dubai,2894,11.99,2,1,22,58.73966403387007,0
4244,Kolkata,Frankfurt,6968,9.44,3,2,17,149.51365017548733,1
4245,Kolkata,London,4504,9.28,3,4,10,93.01660799267171,0
4246,Mumbai,New York,1166,4.94,0,3,19,35.9350463435402,0
4247,Bangalore,Frankfurt,6218,11.24,1,3,19,125.36924912181283,1
4248,Mumbai,Frankfurt,5652,15.65,2,1,12,112.43770508780769,1
4249,Kolkata,New York,2734,3.56,4,3,23,67.25646134785097,0
4250,Kolkata,Frankfurt,6835,24.32,0,1,10,139.72079780121024,1
4251,Chennai,Dubai,1736,11.14,3,3,19,44.85625700774108,0
4252,Chennai,Frankfurt,2123,23.7,1,4,18,46.40936029508852,0
4253,Delhi,Dubai,1874,3.45,4,3,9,55.14673996801646,0
4254,Kolkata,London,7775,19.2,0,1,2,149.07025399465374,1
4255,Chennai,London,6859,15.48,3,1,20,136.2636550477578,1
4256,Mumbai,Singapore,676,20.52,4,3,5,24.985086140227594,0
4257,Bangalore,Dubai,7204,15.06,4,3,6,149.75883009077808,1
4258,Mumbai,London,3428,24.07,3,1,20,81.17312638137963,0
4259,Bangalore,Frankfurt,8117,15.71,3,2,22,164.94892682293542,1
4260,Chennai,New York,8114,19.64,2,2,19,177.06513576105155,1
4261,Delhi,New York,4215,21.95,4,3,4,101.47561082885787,0
4262,Mumbai,Dubai,4774,17.89,3,4,21,114.15527867753792,1
4263,Mumbai,Singapore,5471,13.15,0,3,8,124.85552991476624,1
4264,Mumbai,Frankfurt,8889,6.89,1,4,21,187.68613962047883,1
4265,Bangalore,Dubai,1468,21.38,2,3,9,33.29512702090021,0
4266,Chennai,New York,3655,12.07,3,1,13,79.0849606211568,0
4267,Mumbai,Dubai,5264,15.56,1,3,10,109.94667197295519,1
4268,Mumbai,Frankfurt,3004,2.07,2,4,16,67.53404363743138,0
4269,Delhi,London,8143,12.48,4,4,10,177.61426718403416,1
4270,Delhi,Frankfurt,6506,17.48,1,3,6,136.06147892896126,1
4271,Chennai,London,8462,14.64,2,3,10,174.47895157841504,1
4272,Chennai,London,8443,11.27,3,2,12,176.1329880370637,1
4273,Kolkata,London,1769,5.66,3,3,18,48.62489232101853,0
4274,Delhi,Dubai,1864,7.81,2,3,5,51.06208603296348,0
4275,Kolkata,New York,7216,17.55,4,1,1,144.30538043404505,1
4276,Bangalore,Dubai,1423,5.68,2,4,13,37.94399456835729,0
4277,Kolkata,New York,970,15.58,0,2,15,22.693283972626478,0
4278,Mumbai,Frankfurt,7097,14.78,2,1,6,141.02739988886185,1
4279,Kolkata,Singapore,3454,24.26,2,3,0,77.48147133479651,0
4280,Chennai,Frankfurt,1648,1.61,3,4,1,46.19997804770014,0
4281,Bangalore,Dubai,3586,2.79,4,3,8,86.31417272640495,0
4282,Mumbai,Dubai,1129,12.7,2,3,22,31.965790128158353,0
4283,Kolkata,New York,7907,13.23,1,3,17,161.23525295001224,1
4284,Bangalore,Dubai,1274,1.09,3,3,20,46.040150137859236,0
4285,Bangalore,London,1843,20.66,3,4,19,53.50563385810799,0
4286,Mumbai,Dubai,7898,12.42,2,1,17,165.72359872324935,1
4287,Kolkata,New York,7697,8.73,1,3,17,166.46415628505468,1
4288,Bangalore,New York,5516,8.04,2,3,9,120.5430458590524,1
4289,Bangalore,London,8297,21.55,1,2,7,177.87150442760978,1
4290,Delhi,New York,3399,5.0,3,2,20,76.76435975142883,0
4291,Bangalore,Singapore,1434,4.09,1,4,7,38.18873730137092,0
4292,Delhi,Frankfurt,2486,5.41,2,3,1,61.89614239395602,0
4293,Kolkata,Dubai,5496,15.66,0,3,17,123.80178773145462,1
4294,Kolkata,Singapore,7042,20.29,0,3,10,154.40024307644654,1
4295,Kolkata,Dubai,5965,8.34,1,4,10,131.76423799129998,1
4296,Chennai,Singapore,6811,4.42,2,4,18,149.803059292884,1
4297,Kolkata,Dubai,2005,5.31,4,3,10,55.580212055482434,0
4298,Bangalore,London,5863,15.52,0,3,9,128.188104566683,1
4299,Mumbai,New York,1510,6.23,3,4,7,49.19365969706622,0
4300,Delhi,New York,3977,21.94,2,3,14,87.35707957998076,0
4301,Chennai,London,8241,2.69,2,1,7,176.41030644918695,1
4302,Kolkata,Singapore,4357,0.91,0,1,18,90.85497557035653,0
4303,Kolkata,Frankfurt,4339,2.3,4,4,0,104.03465811249976,0
4304,Mumbai,Singapore,4768,21.16,3,1,22,108.76974660766997,1
4305,Mumbai,New York,3053,16.32,4,2,19,74.7953112504534,0
4306,Chennai,Frankfurt,4889,23.95,3,3,2,112.8599778157642,1
4307,Delhi,Dubai,1051,8.47,0,2,20,23.072907333587892,0
4308,Kolkata,Frankfurt,6066,5.4,2,2,11,135.8115577187484,1
4309,Chennai,Singapore,6258,14.09,3,2,15,137.13843355538063,1
4310,Bangalore,London,3551,13.49,2,1,21,76.65032858920249,0
4311,Bangalore,Dubai,5822,14.82,1,3,15,129.4453719344655,1
4312,Chennai,Singapore,3055,8.75,1,3,16,81.53915248880249,0
4313,Kolkata,Dubai,1589,0.25,0,4,15,33.935377490890325,0
4314,Chennai,Frankfurt,958,0.97,0,2,8,19.141336885383588,0
4315,Kolkata,New York,5221,16.63,0,1,21,119.84652654417943,1
4316,Mumbai,Singapore,6804,13.13,1,2,18,143.71347421152188,1
4317,Chennai,London,2420,20.54,3,2,0,57.854348393157835,0
4318,Kolkata,Frankfurt,8194,7.58,4,3,17,175.30307129168918,1
4319,Chennai,Singapore,6168,20.41,0,4,5,137.4021800048572,1
4320,Chennai,London,6798,10.69,4,1,5,157.01623654405145,1
4321,Kolkata,Singapore,7129,2.51,4,3,11,151.2540572963333,1
4322,Kolkata,Frankfurt,5646,24.45,1,2,2,117.93561636405333,1
4323,Delhi,Singapore,1503,12.85,3,3,10,38.806364357160675,0
4324,Chennai,Dubai,3583,15.77,1,2,5,80.82432488409638,0
4325,Bangalore,Frankfurt,3089,16.8,0,1,13,69.89196718825288,0
4326,Chennai,Singapore,4810,9.12,1,3,17,111.80466392666558,1
4327,Chennai,New York,2741,18.71,1,3,15,66.1535914131014,0
4328,Kolkata,Singapore,6266,21.77,1,3,23,145.4166639562181,1
4329,Chennai,Dubai,8211,9.74,0,3,12,167.34623508396294,1
4330,Chennai,London,5480,16.46,0,3,0,111.42729723783648,1
4331,Bangalore,London,1438,18.95,1,1,5,39.60672146658105,0
4332,Kolkata,London,4801,4.83,1,4,13,106.13416159798167,1
4333,Chennai,New York,4470,8.38,4,1,16,90.5202983829236,0
4334,Mumbai,Dubai,4499,2.81,3,3,12,98.89968514181275,0
4335,Delhi,Frankfurt,5150,15.09,4,2,12,114.27829327048637,1
4336,Bangalore,London,7127,20.04,3,2,8,147.80875881046322,1
4337,Chennai,Dubai,3908,15.31,3,3,5,83.58669656452706,0
4338,Mumbai,Singapore,748,4.58,1,4,5,23.42185431737062,0
4339,Chennai,New York,6450,13.7,4,3,4,135.67733289819145,1
4340,Chennai,Dubai,3426,20.89,3,1,20,78.19565519490115,0
4341,Kolkata,Dubai,8475,7.64,3,4,13,172.28097576553577,1
4342,Kolkata,Frankfurt,4357,20.83,0,4,13,95.59212463982712,0
4343,Kolkata,Dubai,5430,19.64,3,1,3,117.69754944054152,1
4344,Mumbai,Frankfurt,7514,0.64,1,4,1,159.32729380125812,1
4345,Chennai,New York,7466,6.06,2,3,1,163.78611448535435,1
4346,Delhi,New York,7087,13.62,0,3,16,140.88719382897932,1
4347,Bangalore,Singapore,6996,17.97,2,2,9,143.41455249311943,1
4348,Kolkata,Frankfurt,5591,22.03,1,1,13,113.66982676874557,1
4349,Kolkata,Frankfurt,1177,16.06,2,4,18,38.10362284704653,0
4350,Chennai,London,6409,9.57,3,4,16,141.7725379302306,1
4351,Chennai,London,2061,4.7,2,4,21,62.93682991371209,0
4352,Mumbai,Singapore,4553,19.02,4,3,10,99.03107051513054,0
4353,Mumbai,New York,4156,5.25,1,1,6,79.64505550709674,0
4354,Kolkata,London,5734,17.42,4,3,8,135.6254449146653,1
4355,Chennai,Dubai,4646,4.61,2,4,13,96.76570708033809,0
4356,Delhi,New York,5988,2.37,4,3,22,135.1753135569952,1
4357,Bangalore,Dubai,8581,6.35,0,4,3,174.72664978989016,1
4358,Chennai,Frankfurt,709,7.19,2,4,13,14.83340824576157,0
4359,Chennai,New York,5483,16.22,4,3,19,119.78608103093384,1
4360,Mumbai,Singapore,7641,4.11,3,4,23,169.8174998123858,1
4361,Bangalore,Frankfurt,5445,23.26,2,3,19,111.79114455763464,1
4362,Kolkata,Frankfurt,8480,13.9,0,2,16,176.48047364072414,1
4363,Chennai,Dubai,4466,12.32,3,3,18,103.63431780593227,0
4364,Kolkata,Frankfurt,3324,10.92,2,2,16,67.12154929240349,0
4365,Chennai,London,1750,14.21,3,2,13,42.361193556438145,0
4366,Kolkata,New York,5258,0.66,2,3,12,122.04537411163582,1
4367,Bangalore,London,4863,24.75,2,1,13,105.51296309981872,1
4368,Mumbai,Dubai,2663,13.98,1,1,15,55.4525376771199,0
4369,Bangalore,Dubai,2353,0.98,4,3,20,61.1364774062696,0
4370,Delhi,New York,1253,14.79,2,3,14,30.633683457647763,0
4371,Mumbai,Frankfurt,5948,10.98,0,4,18,132.52847839192512,1
4372,Bangalore,Singapore,2368,0.7,4,4,21,66.9263003230107,0
4373,Delhi,Dubai,681,23.12,1,3,10,21.724529575430275,0
4374,Chennai,New York,2013,0.36,4,1,11,49.41353078228847,0
4375,Chennai,Singapore,3844,14.49,4,4,10,85.88601562497163,0
4376,Kolkata,Frankfurt,5738,24.05,2,4,22,118.99981786466086,1
4377,Mumbai,Dubai,7589,6.02,0,1,4,151.89697628029234,1
4378,Chennai,New York,6901,6.43,2,3,7,146.58299145154413,1
4379,Mumbai,New York,3056,0.11,0,1,5,68.43313748693996,0
4380,Chennai,New York,6598,1.75,0,2,15,140.57213875309156,1
4381,Kolkata,Dubai,5780,1.22,3,4,11,129.02416444179548,1
4382,Bangalore,Singapore,4744,20.58,2,4,5,111.83269492186393,1
4383,Kolkata,New York,2664,20.93,1,4,12,58.062569105927984,0
4384,Delhi,Frankfurt,7101,18.19,4,1,6,155.40668443639186,1
4385,Chennai,New York,2521,8.88,3,1,7,52.96785642825267,0
4386,Delhi,Singapore,3321,20.55,1,3,11,80.11847265032121,0
4387,Delhi,Dubai,6438,13.54,2,4,1,139.69326767615007,1
4388,Mumbai,New York,6632,7.68,0,2,22,126.64856661731133,1
4389,Chennai,New York,6469,10.99,2,3,8,142.0307858201572,1
4390,Delhi,Frankfurt,6668,1.74,2,1,12,142.40772879750392,1
4391,Bangalore,Frankfurt,1213,23.63,3,2,16,30.477099727557096,0
4392,Delhi,New York,7703,15.52,1,3,12,159.70370210802992,1
4393,Bangalore,New York,4045,18.31,3,1,15,86.60227360057699,0
4394,Mumbai,Frankfurt,8914,16.95,1,2,0,174.15424093686863,1
4395,Delhi,Singapore,1363,16.73,3,3,6,25.936359134524288,0
4396,Kolkata,London,5125,0.53,4,2,12,119.00812819065195,1
4397,Mumbai,London,5807,13.18,0,1,13,114.01966166294712,1
4398,Bangalore,New York,1925,20.56,0,3,20,53.77632054788182,0
4399,Mumbai,Frankfurt,2804,1.21,0,1,16,64.93200900569457,0
4400,Delhi,Dubai,1153,23.91,4,4,15,44.8959765713487,0
4401,Chennai,Dubai,8629,10.66,4,4,14,183.32850523766425,1
4402,Chennai,London,7234,7.32,0,2,16,140.6379940653471,1
4403,Bangalore,Singapore,943,13.34,0,4,1,21.425588467028227,0
4404,Bangalore,London,7959,20.05,1,1,11,160.44772636423545,1
4405,Chennai,New York,5169,11.92,1,2,2,97.01385133574679,0
4406,Bangalore,Singapore,5606,16.16,2,3,8,118.74287155437916,1
4407,Mumbai,Dubai,4936,12.55,3,1,5,104.21160986244445,0
4408,Kolkata,Frankfurt,3357,15.82,1,3,5,68.16789514206653,0
4409,Kolkata,Frankfurt,3539,3.54,1,3,6,73.07757450877084,0
4410,Mumbai,New York,8791,1.06,1,3,7,182.217007394096,1
4411,Kolkata,London,3237,3.51,1,3,2,74.02143274155151,0
4412,Delhi,New York,7456,7.22,4,1,23,152.6658866599988,1
4413,Mumbai,Frankfurt,5739,6.41,2,4,14,127.24126304788135,1
4414,Bangalore,Dubai,2107,15.42,1,1,21,46.32423003993928,0
4415,Mumbai,Frankfurt,3453,11.45,3,4,5,81.79442929509196,0
4416,Chennai,Singapore,6433,1.07,1,3,10,132.8999293807171,1
4417,Bangalore,Frankfurt,5182,0.97,4,4,2,110.97310201982309,1
4418,Chennai,Frankfurt,6833,2.36,0,3,15,151.1422598995037,1
4419,Bangalore,Singapore,7892,8.89,0,2,5,164.99152958228714,1
4420,Kolkata,London,7109,0.25,2,3,10,156.2086582653037,1
4421,Mumbai,Frankfurt,5425,12.4,0,4,7,116.08185157580539,1
4422,Delhi,New York,7750,9.08,1,2,22,159.6798727886993,1
4423,Bangalore,Frankfurt,6283,13.93,4,2,9,138.11329840362694,1
4424,Bangalore,New York,7223,18.05,2,3,9,144.28655824773878,1
4425,Chennai,Singapore,684,6.35,1,1,22,11.606782653234276,0
4426,Kolkata,Frankfurt,1021,4.01,0,4,2,24.431125609858135,0
4427,Chennai,Singapore,1748,7.02,3,2,13,41.18716788729119,0
4428,Chennai,Singapore,1502,0.14,1,1,18,29.141521602649227,0
4429,Kolkata,London,6766,3.09,3,3,20,147.48403562625373,1
4430,Delhi,Frankfurt,6944,18.8,3,3,20,149.78723617231418,1
4431,Chennai,New York,7517,5.65,2,3,8,166.3043234487569,1
4432,Chennai,New York,2117,24.86,4,3,12,66.70879578556281,0
4433,Bangalore,Frankfurt,1160,4.28,0,4,8,24.885748799257833,0
4434,Kolkata,London,6024,19.74,0,2,20,125.21652606984223,1
4435,Mumbai,London,8116,17.66,1,4,11,172.54762939103486,1
4436,Delhi,London,5750,8.12,0,2,13,118.92900965117668,1
4437,Delhi,New York,8012,8.34,2,1,4,159.8158771451725,1
4438,Kolkata,Singapore,7405,14.13,0,1,5,145.51401277178724,1
4439,Bangalore,London,819,21.32,1,2,12,23.082028059580594,0
4440,Bangalore,New York,4100,9.72,0,3,12,83.27324963346382,0
4441,Kolkata,New York,6460,1.62,4,1,23,137.996359860835,1
4442,Bangalore,Singapore,5779,9.42,3,4,5,126.85025107727196,1
4443,Delhi,Frankfurt,2267,5.26,3,2,13,54.54828951560641,0
4444,Delhi,Frankfurt,2298,23.49,3,1,10,47.69349764782783,0
4445,Mumbai,London,782,17.46,4,2,12,26.427346211672685,0
4446,Kolkata,London,6837,1.37,2,3,11,141.33523708261706,1
4447,Chennai,Singapore,5666,7.4,1,2,15,119.62347804328459,1
4448,Chennai,London,7621,1.35,4,1,5,167.1169806121958,1
4449,Mumbai,Singapore,7909,20.77,1,2,8,164.98491925008037,1
4450,Mumbai,New York,5989,22.67,2,1,16,126.38935191191528,1
4451,Bangalore,London,5396,2.9,4,1,19,120.00603258748774,1
4452,Mumbai,New York,630,11.06,0,1,15,7.582208277633685,0
4453,Mumbai,Dubai,1793,23.3,2,4,11,55.454607868615064,0
4454,Chennai,Singapore,6559,3.72,3,3,17,136.40205003693816,1
4455,Bangalore,Dubai,7457,7.37,4,3,8,165.5383049868447,1
4456,Mumbai,London,560,7.68,2,2,2,21.934549936281616,0
4457,Mumbai,New York,2711,0.85,2,2,9,56.7091681924762,0
4458,Bangalore,London,6776,1.0,4,1,10,148.56443068383382,1
4459,Kolkata,Dubai,5863,23.82,3,3,1,130.24906383206655,1
4460,Bangalore,London,8652,14.32,3,2,7,190.9898932220113,1
4461,Chennai,Frankfurt,8473,7.74,2,2,19,177.42689375670648,1
4462,Kolkata,Dubai,537,9.53,1,3,10,17.697283342387014,0
4463,Delhi,London,6490,17.9,2,1,17,132.226187360409,1
4464,Bangalore,New York,5938,9.23,4,2,19,120.04322364324412,1
4465,Chennai,London,8177,5.77,4,1,6,169.9488621762442,1
4466,Kolkata,New York,973,2.64,4,3,13,30.080508028705616,0
4467,Bangalore,Frankfurt,558,18.25,3,3,6,22.970290912787174,0
4468,Mumbai,London,3136,4.6,0,2,0,59.60448444558767,0
4469,Bangalore,Frankfurt,3114,1.83,4,2,11,71.08493894406561,0
4470,Delhi,Dubai,7796,10.73,4,3,0,170.8012569601106,1
4471,Bangalore,New York,5499,1.09,1,1,2,116.85754837746259,1
4472,Kolkata,Dubai,8776,24.13,1,1,1,169.72092411931337,1
4473,Kolkata,New York,4297,15.72,2,4,2,100.47203304326612,0
4474,Bangalore,Frankfurt,3174,3.9,2,3,3,71.24713043439255,0
4475,Kolkata,Singapore,6936,4.39,2,2,13,144.79494561250723,1
4476,Mumbai,London,3620,14.29,4,3,22,72.57742315072082,0
4477,Bangalore,Frankfurt,2576,8.98,1,2,17,64.4878558127894,0
4478,Mumbai,New York,3690,19.38,2,1,22,79.68399442505647,0
4479,Mumbai,New York,5287,13.69,1,2,4,103.58269786738647,0
4480,Chennai,New York,6556,10.89,4,4,14,146.99600787458235,1
4481,Bangalore,New York,7994,24.08,4,1,15,169.60239220423512,1
4482,Kolkata,London,4077,9.83,2,4,7,98.65272076466495,0
4483,Mumbai,Dubai,5241,10.08,4,3,23,115.27155615354562,1
4484,Chennai,Singapore,7332,16.68,4,2,20,156.69998034469293,1
4485,Bangalore,London,3081,20.26,1,1,7,61.905960998810464,0
4486,Bangalore,New York,4287,15.69,0,2,6,92.72974306996369,0
4487,Delhi,London,7603,17.5,3,4,5,160.64254829162476,1
4488,Delhi,Frankfurt,1432,9.39,2,1,6,29.17504741459885,0
4489,Mumbai,New York,2163,12.04,0,4,22,50.9210123111004,0
4490,Delhi,Singapore,8414,5.01,2,1,18,167.15068114348085,1
4491,Mumbai,New York,5352,17.04,0,3,21,121.05065609269617,1
4492,Kolkata,Singapore,1604,5.61,4,3,21,53.71633363870937,0
4493,Mumbai,Singapore,1770,0.13,2,2,0,40.13204957289092,0
4494,Delhi,Dubai,4146,23.35,0,4,12,83.98702496721418,0
4495,Kolkata,Dubai,5587,7.72,3,4,6,125.92296019451031,1
4496,Delhi,London,5223,5.0,4,1,0,110.0494874101554,1
4497,Mumbai,London,2554,6.78,2,3,9,65.95340566264017,0
4498,Chennai,Singapore,7158,8.33,2,2,12,146.2242670223505,1
4499,Bangalore,New York,2342,11.92,0,3,3,55.562566112142214,0
4500,Delhi,Frankfurt,3302,1.83,2,4,6,77.60996794695848,0
4501,Mumbai,Frankfurt,8235,1.41,4,2,5,171.31869244693297,1
4502,Kolkata,New York,8701,7.39,1,3,5,182.72024914245972,1
4503,Delhi,New York,8813,7.46,0,3,20,186.65266279237423,1
4504,Delhi,Dubai,6605,3.03,3,1,10,139.03424259527696,1
4505,Bangalore,Frankfurt,3060,10.18,2,1,22,66.6864233256313,0
4506,Mumbai,Singapore,3537,7.17,4,4,8,80.37608286073163,0
4507,Chennai,London,3249,0.75,2,3,21,79.70102398952068,0
4508,Kolkata,Dubai,1090,22.15,3,1,6,33.52273289071592,0
4509,Mumbai,Frankfurt,1868,22.16,4,3,8,47.307204056567514,0
4510,Kolkata,New York,1861,5.31,3,2,22,45.09855770258502,0
4511,Delhi,Frankfurt,8628,4.16,4,3,5,191.63110336345164,1
4512,Bangalore,Singapore,4273,13.73,1,3,18,87.29214589476273,0
4513,Bangalore,Dubai,2564,15.81,4,4,13,68.30144195679391,0
4514,Chennai,New York,2915,23.94,3,2,0,64.00693113434437,0
4515,Bangalore,Singapore,3451,9.5,0,2,15,81.9103893837582,0
4516,Delhi,London,6116,15.49,1,1,8,126.1372336433267,1
4517,Chennai,Dubai,8475,21.97,2,2,22,182.80189259070022,1
4518,Mumbai,Singapore,7601,11.3,1,4,14,157.71336325769437,1
4519,Bangalore,Singapore,5503,3.15,1,1,18,107.31735658837866,1
4520,Chennai,New York,8806,9.5,2,3,9,183.94870271399444,1
4521,Delhi,London,6743,3.5,4,2,15,146.1734172897342,1
4522,Kolkata,Singapore,7081,0.51,1,3,2,146.56634158991793,1
4523,Kolkata,Dubai,8830,18.81,1,1,18,183.89153713137483,1
4524,Delhi,Singapore,5423,6.04,0,2,12,111.41023216094786,1
4525,Delhi,Frankfurt,6967,0.15,0,1,13,130.93281419116698,1
4526,Kolkata,Dubai,5441,21.82,3,1,6,118.08405989596501,1
4527,Chennai,Dubai,6937,11.15,2,2,1,141.3273147042642,1
4528,Kolkata,Singapore,6576,6.05,4,2,13,139.71201309161742,1
4529,Delhi,New York,6148,6.64,4,1,22,138.7256560176968,1
4530,Bangalore,Dubai,8501,6.09,3,4,22,191.38405862060546,1
4531,Mumbai,Frankfurt,1815,4.94,4,2,16,43.42253282453595,0
4532,Bangalore,New York,573,21.05,4,1,12,22.3489331531592,0
4533,Bangalore,New York,2049,4.34,0,3,1,44.21862754788678,0
4534,Delhi,New York,1859,14.09,4,3,4,47.745635105506985,0
4535,Kolkata,Dubai,2396,2.03,4,2,3,54.89112292550724,0
4536,Chennai,New York,7159,23.74,3,2,2,143.05828159801757,1
4537,Bangalore,Singapore,5746,15.12,3,3,13,125.89527611866855,1
4538,Kolkata,New York,7467,22.59,1,1,10,154.28082693473084,1
4539,Chennai,Frankfurt,7161,10.01,4,1,7,147.8649912734443,1
4540,Bangalore,London,1010,20.29,4,1,22,33.638958557185546,0
4541,Chennai,Frankfurt,2932,21.36,4,4,8,70.45959891452391,0
4542,Kolkata,Dubai,2406,17.6,0,2,15,48.933940875704934,0
4543,Mumbai,New York,564,2.41,4,4,2,27.912515590540533,0
4544,Kolkata,New York,5428,0.5,0,4,9,108.84659005013735,1
4545,Delhi,Singapore,5210,4.3,1,4,0,118.23339515851403,1
4546,Chennai,New York,6624,3.04,2,4,8,141.46915421302816,1
4547,Mumbai,Frankfurt,8337,18.16,4,1,15,179.68643038197047,1
4548,Chennai,Dubai,1300,13.97,3,2,8,40.94065262914578,0
4549,Chennai,London,6563,13.2,3,2,11,142.9607672117857,1
4550,Bangalore,New York,8969,6.4,4,4,0,189.32013353635844,1
4551,Delhi,London,6609,3.95,0,2,15,129.92584146757798,1
4552,Chennai,New York,7159,5.24,3,3,7,146.50963668332383,1
4553,Kolkata,Dubai,1738,10.07,3,1,13,46.77455350850655,0
4554,Kolkata,Frankfurt,7082,18.53,1,2,13,146.4659994389991,1
4555,Bangalore,Dubai,5023,6.44,1,1,9,100.96389102734577,0
4556,Delhi,London,6120,17.5,1,3,0,129.23958924230556,1
4557,Delhi,New York,1986,12.34,3,1,5,51.623106044770836,0
4558,Kolkata,London,5181,22.15,3,3,8,118.01369892679776,1
4559,Mumbai,Frankfurt,4970,5.9,4,4,18,115.59253077854427,1
4560,Bangalore,Dubai,6119,11.33,4,2,21,135.569430287132,1
4561,Bangalore,London,8784,2.51,0,4,15,184.58086177748476,1
4562,Kolkata,London,7677,8.45,3,2,18,163.5505652864821,1
4563,Kolkata,Frankfurt,5941,12.72,4,4,10,133.92512615575524,1
4564,Mumbai,New York,2340,18.35,4,3,20,58.79969377186224,0
4565,Mumbai,London,5897,5.03,1,2,10,127.2068694191564,1
4566,Delhi,Frankfurt,2121,5.53,1,4,13,53.726410531001974,0
4567,Bangalore,New York,2061,15.83,1,1,6,40.31642484446521,0
4568,Bangalore,New York,6349,9.62,2,1,11,134.62437192761328,1
